"species","Longitude","Latitude","gbifID"
"Todea barbara",150.33752,-33.720587,1073244934
"Todea barbara",152.372616,-31.156456,1072858419
"Leptopteris fraseri",150.282256,-32.675332,1073371337
"Todea barbara",150.709316,-34.727239,1069864312
"Todea barbara",150.725408,-33.14946,1073065089
"Todea barbara",150.329762,-33.639757,1074273457
"Todea barbara",150.19809,-32.827213,1071688090
"Todea barbara",150.209629,-34.72197,1452189531
"Todea barbara",150.91419,-34.237966,1073142867
"Todea barbara",150.73,-35.17,1072277128
"Todea barbara",150.473699,-34.648747,1074836992
"Todea barbara",150.35717,-33.318916,1074281761
"Todea barbara",151.347828,-33.530033,1070395790
"Todea barbara",151.27809,-33.799971,1069883720
"Todea barbara",153.574765,-28.258468,1069765624
"Todea barbara",151.075197,-33.708149,1073867392
"Todea barbara",153.600258,-28.704798,1916337135
"Todea barbara",152.33001,-28.741124,1935479832
"Todea barbara",151.245656,-33.801407,1071725585
"Todea barbara",151.299162,-33.548572,1072992332
"Todea barbara",151.222049,-33.172796,5068066896
"Todea barbara",150.381204,-33.512355,1073371190
"Todea barbara",150.717833,-34.433405,1071444637
"Todea barbara",150.583443,-34.255024,4894456305
"Todea barbara",151.214445,-33.377029,1072458691
"Todea barbara",150.270544,-33.626445,1073240000
"Todea barbara",149.942918,-37.309923,1069506820
"Todea barbara",150.519097,-34.713816,1073682415
"Todea barbara",153.574765,-28.258468,1069766434
"Todea barbara",150.335221,-33.569255,1935337642
"Todea barbara",151.144903,-34.113636,1072473795
"Todea barbara",150.5338,-34.364329,1073222291
"Todea barbara",151.569399,-31.871488,1073326244
"Todea barbara",152.301611,-29.390165,1073334414
"Todea barbara",150.774766,-33.204808,1074319209
"Todea barbara",150.767911,-33.306499,1073258484
"Todea barbara",149.881508,-37.386222,1073522404
"Todea barbara",150.068083,-33.335444,1071620189
"Todea barbara",150.323268,-34.104537,1073204575
"Todea barbara",150.438326,-33.528435,1071820198
"Todea barbara",151.256049,-33.810933,1069883678
"Todea barbara",153.446685,-28.934375,1073011437
"Todea barbara",151.193276,-33.546171,1070823342
"Todea barbara",152.332685,-31.107064,1073323690
"Todea barbara",152.613196,-30.609783,1072777957
"Todea barbara",153.604199,-28.699437,1915566537
"Todea barbara",153.550738,-28.59506,1070836799
"Todea barbara",150.546333,-34.189259,2805818444
"Todea barbara",150.305355,-34.041608,1073203489
"Todea barbara",150.115792,-33.402704,1916161217
"Todea barbara",150.117746,-33.323343,2421119292
"Todea barbara",151.089263,-33.73799,1073363855
"Todea barbara",150.316341,-35.174642,1073372025
"Todea barbara",150.347993,-33.430582,1074283185
"Todea barbara",151.292468,-33.425384,2421128977
"Todea barbara",150.550952,-34.335829,1074889183
"Osmunda regalis",8.980278,41.781111,3383314994
"Osmunda regalis",9.042778,41.566111,3383270995
"Osmunda regalis",8.946667,42.204167,3383276029
"Osmunda regalis",9.042778,41.566111,3383323041
"Osmunda regalis",9.025,42.451667,3383314029
"Osmunda regalis",9.042778,41.566111,3383323043
"Osmunda regalis",8.953333,42.252778,3383272017
"Osmunda regalis",8.765556,42.255833,3383270002
"Osmunda regalis",8.980278,41.781111,3383274980
"Osmunda regalis",9.042778,41.566111,3383278000
"Osmunda regalis",9.042778,41.566111,3383275006
"Osmunda regalis",8.559858,47.363541,3019040470
"Todea barbara",152.532204,-30.458406,1073355668
"Todea barbara",150.694439,-34.65055,1072216357
"Todea barbara",150.707545,-34.482312,1073224650
"Todea barbara",151.450439,-31.953325,1073373372
"Todea barbara",151.29248,-33.809639,1072401957
"Todea barbara",149.940449,-37.444402,1073572534
"Todea barbara",151.173328,-33.869844,1452515114
"Todea barbara",150.508985,-34.063618,1071697012
"Todea barbara",153.572521,-28.627059,1915713221
"Todea barbara",150.473722,-33.715701,1074373719
"Todea barbara",149.788932,-37.034487,1070685394
"Todea barbara",151.094242,-34.148928,1072481215
"Todea barbara",151.135683,-33.675171,1071386601
"Todea barbara",151.289096,-33.816807,1072401580
"Todea barbara",151.07983,-33.708402,1070906209
"Todea barbara",150.342712,-33.291793,1071375541
"Todea barbara",153.047051,-30.436476,1073441398
"Todea barbara",151.163099,-33.351166,2805848249
"Todea barbara",150.288944,-34.065181,1073203594
"Todea barbara",150.706582,-34.645369,1073602657
"Todea barbara",150.81123,-33.2713,1073236842
"Todea barbara",150.335221,-33.569255,1935546139
"Todea barbara",150.704929,-34.682785,1452647060
"Todea barbara",150.225528,-34.547117,1072390987
"Todea barbara",150.282256,-32.675332,1073371358
"Todea barbara",150.632406,-34.633173,2421368983
"Todea barbara",151.244736,-33.801449,3458409391
"Todea barbara",153.568225,-28.320272,1072892736
"Todea barbara",153.428199,-28.985124,1073012125
"Todea barbara",151.166923,-33.539018,1070400513
"Todea barbara",150.227323,-35.205923,1935486259
"Todea barbara",150.28716,-33.696561,4079385490
"Todea barbara",151.288052,-33.814989,1072401509
"Todea barbara",151.113298,-33.653189,1070813664
"Todea barbara",150.40072,-33.726522,1069917086
"Todea barbara",153.181464,-29.419554,1074097614
"Todea barbara",150.914666,-34.042773,1452660073
"Todea barbara",150.707415,-34.635473,1071911150
"Todea barbara",150.031161,-33.943023,1070475910
"Todea barbara",152.175774,-29.494541,1072846254
"Todea barbara",151.009094,-33.755345,1071830579
"Todea barbara",150.343965,-32.917407,1073849209
"Todea barbara",150.680858,-33.494302,1073410088
"Todea barbara",150.938809,-33.582577,1071603657
"Todea barbara",151.492106,-32.061747,1073352535
"Todea barbara",153.355081,-28.577808,1072030987
"Todea barbara",151.160532,-33.129145,1073053795
"Todea barbara",149.960848,-37.335607,1069505989
"Todea barbara",150.091335,-32.754259,3366093342
"Todea barbara",151.251786,-33.718531,1935478503
"Todea barbara",150.565581,-34.688291,2420752853
"Todea barbara",151.780112,-31.351204,1453005718
"Todea barbara",151.796626,-32.811061,5068083337
"Todea barbara",150.490263,-33.703416,1074373061
"Todea barbara",150.421776,-33.536393,1452200721
"Todea barbara",153.537203,-28.548433,1073667867
"Todea barbara",150.281182,-33.7144,2421094592
"Todea barbara",150.186103,-34.729676,5061044176
"Todea barbara",153.494083,-28.168911,1072809115
"Todea barbara",150.354512,-34.658335,1452235353
"Todea barbara",151.576281,-31.543446,1072667455
"Todea barbara",151.12299,-33.606313,1069821166
"Todea barbara",150.473488,-33.715579,1069659346
"Todea barbara",150.676911,-33.462805,1073371105
"Todea barbara",153.599535,-28.712654,1915647294
"Todea barbara",151.164378,-31.6275,1069496500
"Todea barbara",150.2721,-33.628021,1073701976
"Todea barbara",151.413175,-33.443765,1070757793
"Todea barbara",150.383004,-33.871354,1073205517
"Todea barbara",150.209629,-34.72197,1452189534
"Todea barbara",150.731471,-34.422759,1071439296
"Todea barbara",151.364321,-33.509716,1073047510
"Todea barbara",152.260533,-30.445642,1070842976
"Todea barbara",151.118538,-33.736329,1571040834
"Todea barbara",150.48645,-33.723173,1074373434
"Todea barbara",150.240994,-35.247455,1935552373
"Todea barbara",152.404891,-30.492239,1070842960
"Todea barbara",151.229246,-33.686891,1915812633
"Todea barbara",151.058894,-33.071854,1074295316
"Todea barbara",150.589214,-34.471201,1073224236
"Todea barbara",150.684508,-34.581759,1074903537
"Todea barbara",153.536226,-28.546683,1074019506
"Todea barbara",150.996354,-34.068923,1072476946
"Todea barbara",150.777748,-34.349345,1071662484
"Todea barbara",150.61987,-33.773337,1069635165
"Todea barbara",151.394008,-33.45163,1072998231
"Todea barbara",152.227801,-32.472119,1916645466
"Todea barbara",150.7297,-34.7628,1071673467
"Todea barbara",151.156791,-33.710459,1071372759
"Todea barbara",149.448763,-37.031,1073532078
"Todea barbara",150.227633,-34.639496,4982721431
"Todea barbara",151.319556,-33.640026,1069883784
"Todea barbara",150.456234,-34.223095,1073706940
"Todea barbara",150.706582,-34.645369,1072216388
"Todea barbara",151.113824,-33.655995,1070081241
"Todea barbara",151.291814,-33.511082,1069842898
"Todea barbara",150.717833,-34.433405,1071437936
"Todea barbara",151.244919,-33.336694,2805771466
"Todea barbara",150.222815,-33.374422,2806224871
"Todea barbara",151.245934,-33.762128,1070092789
"Todea barbara",150.716837,-34.433594,1071440037
"Todea barbara",149.402876,-37.037346,1073531008
"Todea barbara",151.482337,-33.04406,2805906505
"Todea barbara",150.863429,-34.360762,3031537425
"Todea barbara",150.666285,-34.278976,1070016524
"Todea barbara",150.71925,-34.686645,1073657123
"Todea barbara",151.041537,-33.610234,1070139015
"Todea barbara",150.994645,-34.012652,1074361293
"Todea barbara",150.941418,-33.558472,1069827899
"Todea barbara",151.404517,-33.489788,2806488326
"Todea barbara",151.517958,-31.957406,1073333422
"Todea barbara",151.191793,-33.588626,1070136556
"Todea barbara",150.692674,-34.674857,1073697458
"Todea barbara",151.427852,-31.912266,1073323534
"Todea barbara",151.116285,-33.691471,1070136620
"Todea barbara",151.068918,-33.614723,1070137054
"Todea barbara",150.72251,-34.49556,1073107074
"Todea barbara",150.756528,-34.694532,1073372610
"Todea barbara",151.006251,-33.408103,5130055460
"Todea barbara",152.02883,-32.128349,4894804285
"Todea barbara",150.549556,-33.563822,1069700410
"Todea barbara",150.577788,-33.62317,1070373899
"Todea barbara",151.073175,-33.568705,1070406518
"Todea barbara",150.56199,-33.897925,3052359339
"Todea barbara",149.517288,-37.186012,1073520298
"Todea barbara",152.479225,-31.209841,1073351581
"Todea barbara",150.639535,-34.62023,2420975497
"Todea barbara",151.079459,-33.661013,2805955548
"Todea barbara",150.850015,-34.334585,4894640238
"Todea barbara",150.056159,-33.109473,5061094060
"Todea barbara",150.328315,-34.501544,1072316586
"Todea barbara",152.778463,-28.381789,1073322330
"Todea barbara",151.135683,-33.642431,1074821861
"Todea barbara",153.567583,-28.319048,1069766448
"Todea barbara",150.703942,-34.714539,1072302906
"Todea barbara",149.788932,-37.034487,1069502369
"Todea barbara",151.086572,-34.152415,1072479278
"Todea barbara",150.924761,-34.231754,1073224293
"Todea barbara",152.288848,-30.849623,1074034084
"Todea barbara",150.277399,-33.644231,1073237752
"Todea barbara",150.1,-33.263167,1071620182
"Todea barbara",151.346483,-33.531177,1073859899
"Todea barbara",150.315291,-33.346805,1071375333
"Todea barbara",149.850131,-37.23258,1072562671
"Todea barbara",151.167578,-33.407909,1072458955
"Todea barbara",150.626391,-34.471786,1073174604
"Todea barbara",150.256876,-33.576927,1935468235
"Todea barbara",150.490631,-34.314309,1073137020
"Todea barbara",152.36368,-29.502676,1073327956
"Todea barbara",153.567583,-28.319048,1069768199
"Todea barbara",150.86643,-34.347032,1073223563
"Leptopteris fraseri",150.47138,-33.721964,1074372710
"Todea barbara",150.679841,-34.68321,2421078803
"Todea barbara",150.681348,-34.601191,1452742770
"Todea barbara",151.284311,-33.650364,1074801468
"Todea barbara",150.354514,-33.666056,1073240271
"Todea barbara",151.2847,-33.79348,1069883693
"Todea barbara",149.941863,-37.427986,1073572330
"Todea barbara",150.37316,-33.064281,1073855577
"Todea barbara",150.270831,-33.66218,1915819608
"Todea barbara",150.616217,-33.779544,1073249007
"Todea barbara",150.8319,-34.3839,1071670249
"Todea barbara",153.606412,-28.700169,1073005424
"Todea barbara",150.398023,-34.360614,1073138469
"Todea barbara",153.574765,-28.258468,1069768031
"Todea barbara",150.733424,-34.42376,1071665478
"Todea barbara",150.672274,-33.515466,1935342771
"Todea barbara",152.31511,-30.599441,1072777424
"Todea barbara",150.948726,-34.268754,1073108586
"Todea barbara",153.43304,-28.971136,1935409932
"Todea barbara",150.410009,-33.73577,1073592133
"Todea barbara",150.46937,-33.776546,2420944770
"Leptopteris fraseri",150.705604,-34.632203,4894912526
"Todea barbara",150.671715,-34.358196,1073178355
"Todea barbara",153.073498,-28.37972,1073322964
"Todea barbara",150.481341,-33.878588,1073192975
"Todea barbara",150.236536,-34.682398,1452992136
"Todea barbara",150.940869,-34.25173,1070077829
"Todea barbara",152.522384,-30.364855,1074869771
"Todea barbara",149.942893,-37.30992,1073522537
"Todea barbara",149.960823,-37.335603,1073521162
"Todea barbara",150.541682,-34.615114,1452181703
"Todea barbara",151.296809,-33.809248,1069883731
"Todea barbara",149.538669,-37.168613,1073520506
"Todea barbara",151.264608,-33.448984,1073858722
"Todea barbara",150.974321,-33.437456,1073046197
"Todea barbara",152.322414,-29.471453,1072794384
"Todea barbara",150.354519,-35.367876,1070866804
"Todea barbara",150.450171,-33.574004,1935409187
"Todea barbara",152.33001,-28.741124,1074175668
"Todea barbara",150.158045,-33.32511,1070902942
"Todea barbara",151.428577,-32.133235,1073323460
"Todea barbara",153.442022,-28.943082,1073013164
"Todea barbara",153.573287,-28.265766,4895300400
"Todea barbara",151.567343,-32.061158,1073358947
"Todea barbara",150.996058,-33.472347,1069788389
"Todea barbara",150.562943,-34.281956,4895147715
"Osmunda regalis",-3.90302,48.20545,4152294324
"Todea barbara",152.178834,-31.603771,1072869897
"Todea barbara",150.37416,-34.376331,1935530841
"Todea barbara",151.276714,-33.40473,1916422469
"Todea barbara",151.070557,-34.162681,4079449627
"Todea barbara",153.319636,-28.559048,1073338535
"Todea barbara",151.084933,-33.696526,1069786616
"Todea barbara",151.290365,-33.807356,1069883826
"Todea barbara",150.76526,-33.329129,1073603904
"Todea barbara",151.408801,-33.474277,1069831660
"Todea barbara",150.294938,-33.723182,2420889097
"Todea barbara",153.573413,-28.721477,1916200509
"Todea barbara",149.517928,-36.765141,1070669486
"Todea barbara",152.166499,-31.183816,1073359678
"Todea barbara",151.290482,-33.511173,1452696627
"Todea barbara",150.349257,-33.613625,1069658255
"Todea barbara",149.845287,-37.442973,1069506518
"Todea barbara",150.396517,-34.296459,1073137736
"Todea barbara",151.089312,-33.691688,1070085185
"Todea barbara",150.626151,-33.462186,1073781470
"Todea barbara",151.250677,-33.733261,1452242817
"Todea barbara",149.947873,-34.082398,1070378688
"Todea barbara",152.373,-31.1891,3013797357
"Todea barbara",150.306803,-34.677599,4895085993
"Todea barbara",151.331601,-33.022906,1072569176
"Osmunda regalis",2.27393,44.71924,3942051310
"Todea barbara",153.454503,-28.93609,1935410405
"Todea barbara",150.792108,-35.038214,1073367302
"Todea barbara",151.226888,-33.384984,1070181286
"Todea barbara",150.227299,-32.642571,1073366765
"Todea barbara",153.454503,-28.93609,1074264358
"Todea barbara",151.096161,-33.483718,1073299205
"Todea barbara",152.288848,-30.849623,1074034127
"Todea barbara",150.831821,-34.28883,1073177353
"Todea barbara",150.30563,-34.718474,1935497007
"Todea barbara",150.240994,-35.247455,1935335175
"Todea barbara",152.880305,-30.534033,1451865736
"Todea barbara",150.280123,-34.475002,1935432193
"Todea barbara",151.250979,-33.79995,1069883751
"Todea barbara",150.831913,-33.428503,1916158682
"Todea barbara",149.497387,-36.572852,1070693997
"Todea barbara",151.629182,-33.114447,1074804923
"Todea barbara",151.076877,-33.659262,2806217290
"Todea barbara",151.202491,-33.556692,1070400636
"Todea barbara",150.499429,-33.925433,1073192909
"Todea barbara",152.495328,-28.659172,1072845446
"Todea barbara",151.074339,-34.165749,1072471990
"Todea barbara",150.528233,-33.593752,1074299297
"Todea barbara",151.20284,-31.600987,1069496857
"Todea barbara",152.369921,-31.155281,1073786466
"Todea barbara",151.296851,-33.527483,1072998470
"Todea barbara",151.202829,-31.600982,1072212580
"Todea barbara",153.427851,-28.984737,1916077342
"Todea barbara",150.02872,-36.304392,1073373667
"Todea barbara",149.908204,-37.008909,1073372763
"Todea barbara",150.222315,-33.369731,2806315251
"Todea barbara",150.646356,-34.692002,1073622710
"Todea barbara",150.335931,-33.721734,1073244969
"Todea barbara",150.660882,-34.623905,2421613695
"Todea barbara",149.951195,-35.548434,1070866798
"Todea barbara",150.928927,-34.140365,1073224259
"Todea barbara",150.307337,-34.678314,1074133322
"Todea barbara",150.93755,-34.28164,1073108489
"Todea barbara",150.629796,-34.669661,2421381299
"Todea barbara",149.693193,-36.985059,1073513197
"Todea barbara",153.406623,-28.975444,1071502479
"Todea barbara",151.295541,-33.818699,1074400289
"Todea barbara",151.294588,-33.340136,1073228770
"Leptopteris fraseri",150.559599,-34.639501,4895332528
"Todea barbara",151.080501,-33.709494,1070398856
"Todea barbara",151.241432,-33.049598,1073371682
"Todea barbara",150.436573,-34.242645,1073214966
"Todea barbara",150.939654,-33.495023,1916536626
"Todea barbara",150.717833,-34.433405,1071665170
"Todea barbara",153.556507,-28.562653,1073624135
"Todea barbara",150.453112,-34.207839,1073213665
"Todea barbara",150.343965,-32.917407,1073849289
"Todea barbara",150.51168,-33.458452,1073781776
"Todea barbara",150.389183,-33.598666,1071375201
"Todea barbara",152.722828,-28.345959,1073322679
"Todea barbara",153.575725,-28.770546,1070032239
"Todea barbara",151.056123,-33.072721,1074295131
"Todea barbara",151.036054,-33.459913,1070906249
"Todea barbara",151.193858,-33.682501,1071625394
"Todea barbara",151.281105,-33.784232,1069883707
"Todea barbara",150.700844,-34.689614,1452647324
"Todea barbara",150.296868,-33.730436,1571044599
"Todea barbara",150.678127,-33.519173,1073410285
"Todea barbara",151.05534,-33.727133,1070154706
"Todea barbara",151.224569,-33.384111,1070089192
"Todea barbara",149.779851,-36.992612,1073533620
"Todea barbara",152.412117,-29.54389,1073328284
"Todea barbara",152.181578,-31.20471,1073359763
"Todea barbara",151.435308,-31.897213,1072857884
"Todea barbara",151.281601,-33.671576,1074054691
"Todea barbara",150.302324,-34.0788,1073203726
"Todea barbara",152.992053,-29.930001,1915632983
"Todea barbara",151.229641,-33.157888,5068094763
"Todea barbara",151.090342,-33.630175,1070397377
"Todea barbara",151.25314,-33.430787,1073858871
"Todea barbara",151.294651,-33.725551,1935500737
"Todea barbara",151.056737,-33.62923,1070085581
"Todea barbara",153.354964,-28.606231,1072750125
"Todea barbara",150.716848,-34.433594,1071665216
"Todea barbara",152.306502,-29.296492,1073350019
"Todea barbara",152.438029,-30.145228,1073341768
"Todea barbara",152.815404,-30.337642,1073323011
"Todea barbara",150.242902,-34.675358,1452189042
"Todea barbara",152.370575,-31.154788,1073786369
"Todea barbara",149.947873,-34.082398,1073130903
"Todea barbara",150.714217,-34.393326,1074733066
"Todea barbara",150.043775,-32.656141,1074378884
"Todea barbara",150.732912,-34.423381,1071665589
"Todea barbara",151.1093,-34.105879,1072470203
"Todea barbara",149.530606,-37.18681,1073520676
"Todea barbara",150.406445,-34.677863,1072044677
"Todea barbara",152.339535,-29.296001,1073371613
"Todea barbara",150.658654,-33.660305,2806482518
"Todea barbara",150.951946,-33.517101,1070103172
"Todea barbara",151.523766,-32.086853,1073323386
"Todea barbara",150.50638,-34.066228,1073253792
"Todea barbara",151.424621,-31.504641,1453006162
"Todea barbara",150.679841,-34.68321,2421241701
